Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Boise, ID",06/12/2019,90,61,75.5,,86.7,0.02,,12.7,31.1,9.9,9.3,45.67,Rain
"Boise, ID",06/13/2019,88.1,62,75.6,,85.3,0,,14.8,24.2,9.9,4.1,46.77,Clear
"Boise, ID",06/14/2019,86,62.1,74.8,,82.8,0,,17.2,26.4,9.9,7.3,38.41,Clear
"Boise, ID",06/15/2019,84.8,55.2,71.8,,81.7,0,,12.7,21.9,9.9,0,33.91,Clear
"Boise, ID",06/16/2019,87.2,57.9,73.6,,84,0,,13.8,20.8,9.9,0,36.57,Clear
"Boise, ID",06/17/2019,88.1,60.2,75.3,,84.6,0,,12.7,22.8,9.9,0,38.15,Clear
"Boise, ID",06/18/2019,86,60.2,74.4,,83,0,,17,25.3,9.9,0.1,37.69,Clear
"Boise, ID",06/19/2019,79.1,56.1,68.8,,,0,,21.7,34.6,9.8,0,28.52,Clear
"Boise, ID",06/20/2019,63,48.9,57.1,44.5,,0,,21.9,35,9.9,18.3,37.7,Clear
"Boise, ID",06/21/2019,65.1,44,56,39.5,,0,,20.6,27.3,9.9,8.8,46.56,Clear
"Boise, ID",06/22/2019,74.9,44.2,61.1,42.6,,0,,16,23,9.9,0,46.93,Clear
"Boise, ID",06/23/2019,77,55.9,66.9,,,0,,17,25.3,9.9,9.5,37.52,Clear
"Boise, ID",06/24/2019,78.1,49.9,65.9,49.4,,0,,13.8,24.9,9.9,1.1,40.28,Clear
"Boise, ID",06/25/2019,81,57.7,69.3,,79.4,0,,11.3,18.3,9.9,19.6,38.29,Clear
"Boise, ID",06/26/2019,88.1,55.2,71.7,,84.3,0,,14.8,31.1,9.9,9.1,38.45,Clear
"Boise, ID",06/27/2019,80.9,57.9,70.5,,79,0,,14.9,19.7,9.9,8,32.71,Clear
"Boise, ID",06/28/2019,73.1,55.2,63.6,,,0,,11.4,18.3,9.9,6.9,47.59,Clear
"Boise, ID",06/29/2019,88,53,71.8,,84.3,0,,12.8,,9.9,0,35.81,Clear
"Boise, ID",06/30/2019,86,57.9,73,,82.7,0,,14.9,25.3,9.9,1.1,34.3,Clear
"Boise, ID",07/01/2018,84,56.5,72,,81.4,0,,15.5,,9.9,0.1,39.37,Clear
"Boise, ID",07/02/2018,80.8,57.9,69.5,,78.9,0,,20.4,29.8,9.9,0,30.49,Clear
"Boise, ID",07/03/2018,74.1,50.2,63.4,,,0,,17,29.8,9.9,2,33.44,Clear
"Boise, ID",07/04/2018,95.9,56.6,74.9,,91.1,0,,12.4,,9.9,0,27.45,Clear
"Boise, ID",07/05/2018,100.8,67.4,82.9,,95.8,0,,12.3,,9.9,0,25.89,Clear
"Boise, ID",07/06/2018,93.5,67.8,80.4,,88.9,0,,19.1,,9.9,2.8,23.89,Clear
"Boise, ID",07/07/2018,95,67.6,81.3,,90.6,0,,10.2,,9.9,0.6,26.43,Clear
"Boise, ID",07/08/2018,96.9,65.2,80.8,,92.4,0,,15.6,,9.9,0,30.89,Clear
"Boise, ID",07/09/2018,100.9,66.4,83.6,,95.6,0,,11,,9.9,0,24.88,Clear
"Boise, ID",07/10/2018,89.8,66.9,78.5,,85.7,0,,19.3,,9.9,0,26.4,Clear
"Boise, ID",07/11/2018,89.8,59.3,75.6,,85.8,0,,16.9,,9.9,0,33.51,Clear
"Boise, ID",07/12/2018,92.8,60.4,77,,88.4,0,,14.7,,9.9,0,34.6,Clear
"Boise, ID",07/13/2018,97,63.8,81.8,,92,0,,12.5,,9.9,0,25.91,Clear
"Boise, ID",07/14/2018,98.8,66.3,83.8,,94.2,0,,16.6,,9.9,0,25.12,Clear
"Boise, ID",07/15/2018,97,65,80.7,,93.5,0,,15.6,,9.9,0.1,31.59,Clear
"Boise, ID",07/16/2018,97.1,70.7,84,,93.3,0.1,,24.2,47.2,9.7,9.3,31.77,Rain
"Boise, ID",07/17/2018,97.9,64.8,82.2,,93.3,0,,13.4,,9.9,0.1,32.78,Clear
"Boise, ID",07/18/2018,97.9,67.7,84.4,,92.9,0,,15.6,,9.9,0,21.84,Clear
"Boise, ID",07/19/2018,97,63,81,,92,0,,13.4,,9.9,0.1,24.94,Clear
"Boise, ID",07/20/2018,97.8,64.2,80.7,,92.6,0,,13.5,,9.9,0.9,24.55,Clear
"Boise, ID",07/21/2018,95.1,60.4,78.8,,90.3,0,,11.6,,9.9,0.1,22.92,Clear
"Boise, ID",07/22/2018,92.8,61.1,77.3,,88.3,0,,13.3,32.2,9.9,0,22.01,Clear
"Boise, ID",07/23/2018,100,61.6,82.5,,95.3,0,,11,,9.9,0,18.4,Clear
"Boise, ID",07/24/2018,101.9,70.4,87.2,,97.8,0,,12.4,,9.1,0.4,24.25,Clear
"Boise, ID",07/25/2018,100.1,70.1,86.3,,95.3,0,,13.5,,9.9,0.1,24.37,Clear
"Boise, ID",07/26/2018,99.9,66.8,83.5,,95,0,,14.5,,9.9,0.9,25.37,Clear
"Boise, ID",07/27/2018,98.9,66.6,83.6,,93.8,0,,12.6,,9.9,0,22.46,Clear
"Boise, ID",07/28/2018,97.9,68.1,83.1,,93,0,,13.4,,9.6,0.6,21.43,Clear
"Boise, ID",07/29/2018,97.1,63.8,82.5,,92.2,0,,12.5,,9.9,0.7,23.31,Clear
"Boise, ID",07/30/2018,98.9,69.4,84.8,,94.3,0,,9.9,,9.1,0.1,22.25,Clear
"Boise, ID",07/31/2018,96.7,75.5,86.1,,92.6,0,,10.1,,7.4,1.9,24.28,Clear
"Boise, ID",08/01/2018,100.1,72.5,85.4,,95.9,0,,9.1,,7.2,1.3,27.58,Clear
"Boise, ID",08/02/2018,93.8,66.9,80.8,,89.3,0,,12.4,,7.2,0.1,25.69,Clear
"Boise, ID",08/03/2018,88.1,62.1,75.9,,84.3,0,,16.6,29.8,9.4,0.2,24.9,Clear
"Boise, ID",08/04/2018,87,57.2,72.4,,83.5,0,,15.6,,9.9,0.2,33.4,Clear
"Boise, ID",08/05/2018,88.9,61.2,75.4,,85,0,,13.7,29.8,9.9,0.6,29.9,Clear
"Boise, ID",08/06/2018,92.8,62.3,78.2,,88.4,0,,11.1,,9.9,0.2,25.77,Clear
"Boise, ID",08/07/2018,96.1,62.4,79.2,,91.4,0,,13.2,,9.1,0,25.67,Clear
"Boise, ID",08/08/2018,100.9,67.3,84.6,,95.4,0,,10.7,,9.7,0.6,21.01,Clear
"Boise, ID",08/09/2018,105,68.4,87.3,,99.8,0,,9.8,,8.8,0.4,21.15,Clear
"Boise, ID",08/10/2018,107.9,75.1,90.8,,101.4,0,,14.1,,9.1,0,18.82,Clear
"Boise, ID",08/11/2018,102.5,70.5,86.5,,97.1,0,,15.9,,7.6,0.3,22.23,Clear
"Boise, ID",08/12/2018,87.1,62.8,74.5,,83.7,0,,13.2,,9.9,0.6,34.33,Clear
"Boise, ID",08/13/2018,92.8,58.2,75.3,,88.5,0,,14.7,,9.9,0.2,32.68,Clear
"Boise, ID",08/14/2018,93.7,60.3,76.5,,89.3,0,,14.5,,7.8,0.3,32.9,Clear
"Boise, ID",08/15/2018,96.9,62.2,80.1,,92.3,0,,11,,7,0,22.17,Clear
"Boise, ID",08/16/2018,98,70.3,83.5,,93.2,0,,10.7,33.3,8.3,0.2,23.03,Clear
"Boise, ID",08/17/2018,92.1,72.4,81.8,,88.3,0,,11.4,,8.4,1.7,27.13,Clear
"Boise, ID",08/18/2018,89.9,62.7,76.2,,85.9,0,,13.3,,7.5,0.1,30.85,Clear
"Boise, ID",08/19/2018,96,65.4,79.7,,91.2,0,,17.3,,7.7,0.3,26.64,Clear
"Boise, ID",08/20/2018,88.9,62,75.2,,85.2,0,,25.9,42.5,5.6,0.2,33.14,Clear
"Boise, ID",08/21/2018,80.7,56.1,68.4,,79.7,0,,12.5,,4.6,1.2,47.53,Clear
"Boise, ID",08/22/2018,86,58.7,72.1,,83.1,0,,9.6,,4.3,0.6,37.25,Clear
"Boise, ID",08/23/2018,88.1,58.5,74.3,,84.4,0,,8.8,,4.7,0.1,29.33,Clear
"Boise, ID",08/24/2018,83,59.4,71.6,,80.4,0,,13.6,,7,0.3,28.8,Clear
"Boise, ID",08/25/2018,84.8,52.7,69.6,,81.7,0,,14.8,29.8,9.4,6,34.8,Clear
"Boise, ID",08/26/2018,71.9,56,66.6,,,0,,15.5,,9.9,27.5,36.9,Partially cloudy
"Boise, ID",08/27/2018,71.8,56.1,63.5,,,0.01,,16.1,35.6,9.9,57.8,50.21,"Rain, Partially cloudy"
"Boise, ID",08/28/2018,78.1,47.7,62.6,45.2,,0,,9,,9.9,0.1,49.64,Clear
"Boise, ID",08/29/2018,87.9,53.5,71.1,,84.2,0,,14.4,,9.9,0.1,31.99,Clear
"Boise, ID",08/30/2018,87.1,63.6,74.7,,83.6,0,,15.5,,9.9,0.7,24.25,Clear
"Boise, ID",08/31/2018,79.9,59.2,68.5,,,0,,14.5,,9.9,2.6,37.5,Clear
"Boise, ID",09/01/2018,80.9,51.8,66.7,,79.1,0,,13.6,,9.9,0,32.51,Clear
"Boise, ID",09/02/2018,84,54,68.8,,81.1,0,,12.4,,9.9,0,26.41,Clear
"Boise, ID",09/03/2018,88,55.2,71.2,,84.2,0,,13.4,,9.9,0,22.98,Clear
"Boise, ID",09/04/2018,88,54.2,70.6,,84.3,0,,10,,9.9,0.1,37.32,Clear
"Boise, ID",09/05/2018,95.7,57.2,75.6,,90.9,0,,10.1,,9.9,1.3,29.98,Clear
"Boise, ID",09/06/2018,93.8,66.4,80.3,,89.5,0,,14.5,,9.9,0.1,23.61,Clear
"Boise, ID",09/07/2018,88.9,61.6,77.1,,85.3,0,,9.8,,9.8,0,30.8,Clear
"Boise, ID",09/08/2018,84.8,64.3,73.6,,81.8,0,,15.6,,9.8,0.1,29.59,Clear
"Boise, ID",09/09/2018,83.8,52.8,68.7,,81.1,0,,10.1,,9.9,0,33.19,Clear
"Boise, ID",09/10/2018,82.1,53.5,68.8,,79.8,0,,11.8,,9.9,0,27.44,Clear
"Boise, ID",09/11/2018,72.9,51.4,62.3,,,0,,16.8,,9.9,0.2,42.3,Clear
"Boise, ID",09/12/2018,70.9,48.1,60.2,45.8,,0,,16.5,,9.9,3,42.92,Clear
"Boise, ID",09/13/2018,71.8,53,62,,,0,,15.7,,9.9,10.8,38.19,Clear
"Boise, ID",09/14/2018,82,48.3,65,45.9,79.6,0,,15.3,,9.7,1.4,29.32,Clear
"Boise, ID",09/15/2018,76.8,57.6,64.1,,,0,,11.1,,9.9,19.7,33.48,Clear
"Boise, ID",09/16/2018,75,49.6,63.2,46,,0,,10.8,,9.9,0.1,34.96,Clear
"Boise, ID",09/17/2018,78,47.3,61.4,44.4,,0,,12.3,,9.9,0.1,36.65,Clear
"Boise, ID",09/18/2018,79,46.3,62,46.1,,0,,13.6,,9.9,0,41.49,Clear
"Boise, ID",09/19/2018,74.9,44.9,60.2,43.8,,0,,17.2,23,9.7,0.9,37.5,Clear
"Boise, ID",09/20/2018,71.9,44.1,58.9,42.8,,0,,12.4,,9.9,0,37.62,Clear
"Boise, ID",09/21/2018,82,49.4,65,46.7,79.6,0,,11,,9.9,0,24.72,Clear
"Boise, ID",09/22/2018,80.9,54.9,68.6,,78.9,0,,15.5,,9.9,0,24.28,Clear
"Boise, ID",09/23/2018,69.2,52.9,60.1,,,0,,15.9,29.8,9.9,8.5,42.76,Clear
"Boise, ID",09/24/2018,68.2,38.1,54.4,36.1,,0,,16.9,,9.9,0,39.58,Clear
"Boise, ID",09/25/2018,69.2,41,55.8,38.1,,0,,9,,9.9,0,40.87,Clear
"Boise, ID",09/26/2018,74.1,43.6,58.5,40.1,,0,,8.8,,9.9,0,34.67,Clear
"Boise, ID",09/27/2018,82,48.2,64.3,46.5,79.6,0,,8.5,,9.9,0,26.87,Clear
"Boise, ID",09/28/2018,79,52.2,65,,,0,,10,,9.8,0.1,34.56,Clear
"Boise, ID",09/29/2018,79.9,52.4,64.9,,,0,,9.6,,9.1,0.8,33.23,Clear
"Boise, ID",09/30/2018,71.9,55.6,63.2,,,0,,14.3,,9.9,21.8,40.75,Clear
"Boise, ID",04/01/2018,59.2,35.7,48.7,31.6,,0.01,,8.2,,9.9,44,59.12,"Rain, Partially cloudy"
"Boise, ID",04/02/2018,54.1,32,41.7,23.9,,0.03,,26.2,47.9,9.9,56.3,47.43,"Rain, Partially cloudy"
"Boise, ID",04/03/2018,53,29.5,42.1,20.7,,0,,15.9,,9.9,13.6,38.82,Clear
"Boise, ID",04/04/2018,62,42.4,51.4,40.8,,0,,10.1,,9.9,83.4,45.36,Overcast
"Boise, ID",04/05/2018,60.2,48.1,53.9,47.2,,0.07,,7.6,,9.7,97.3,58,"Rain, Overcast"
"Boise, ID",04/06/2018,59.2,48,52.7,47.2,,0.17,,6.9,,9.5,77.9,75.74,"Rain, Overcast"
"Boise, ID",04/07/2018,63.1,50.1,54.9,,,0.23,,36,55.3,9.8,81.9,65.39,"Rain, Overcast"
"Boise, ID",04/08/2018,55.2,42.3,50.2,44.6,,0.01,,18.5,34.4,9.9,86.9,52.64,"Rain, Overcast"
"Boise, ID",04/09/2018,61.9,34.7,48.6,28.4,,0,,11,,9.9,1.6,57.64,Clear
"Boise, ID",04/10/2018,69.1,45.8,55.5,39.4,,0,,19.4,,9.9,35.3,49.37,Partially cloudy
"Boise, ID",04/11/2018,63,43.1,54.3,42.3,,0,,21.2,34.4,9.9,45.9,56.41,Partially cloudy
"Boise, ID",04/12/2018,51.2,34.4,44.1,24.5,,0.18,,25,37.8,9.6,91,57.87,"Rain, Overcast"
"Boise, ID",04/13/2018,53.2,35.1,45,30.7,,0,,13.6,,9.9,57.4,54.56,Partially cloudy
"Boise, ID",04/14/2018,60.2,44.9,52.4,41.9,,0.01,,12.7,,9.9,42.2,48.87,"Rain, Partially cloudy"
"Boise, ID",04/15/2018,68.1,47.1,58.1,43.2,,0,,17,33.3,9.9,61.2,40.86,Partially cloudy
"Boise, ID",04/16/2018,56,38.9,46.5,33.9,,0.23,,13.4,39.1,9.7,65.6,55.72,"Rain, Partially cloudy"
"Boise, ID",04/17/2018,53.1,33.1,42.3,27.2,,0,,18,,9.9,48.9,50.08,Partially cloudy
"Boise, ID",04/18/2018,62,36.6,50.4,29.9,,0,,19.4,,9.9,28.4,34.96,Partially cloudy
"Boise, ID",04/19/2018,68.1,43.2,54.8,39,,0,,24.9,36.7,9.9,32.6,42.65,Partially cloudy
"Boise, ID",04/20/2018,68.2,42.3,55.4,38.5,,0,,21.7,32.2,9.9,0,39.44,Clear
"Boise, ID",04/21/2018,70.1,44.5,57.6,40.6,,0,,14.7,,9.9,9.3,42.53,Clear
"Boise, ID",04/22/2018,65,41.2,52.7,37.8,,0,,21.3,29.8,9.9,16.1,38.79,Clear
"Boise, ID",04/23/2018,64.2,38.2,51.6,31.8,,0,,19.3,,9.9,3.9,40.43,Clear
"Boise, ID",04/24/2018,68.2,43.7,55.8,39.7,,0,,15,,9.9,4.1,44.9,Clear
"Boise, ID",04/25/2018,75.8,44.6,60.3,39.4,,0,,13.4,,9.9,0,37.48,Clear
"Boise, ID",04/26/2018,80.9,47.4,64.1,44.9,79.1,0,,13.4,,9.9,0,36.84,Clear
"Boise, ID",04/27/2018,89.4,50.7,68.2,,85.4,0,,17.7,48.3,9.9,9.2,34.79,Clear
"Boise, ID",04/28/2018,65.9,50.2,59.9,,,0,,16.6,34.4,9.9,34.6,39.51,Partially cloudy
"Boise, ID",04/29/2018,57.7,44.8,50.5,39.6,,0,,19.3,33.3,9.9,43.6,59.89,Partially cloudy
"Boise, ID",04/30/2018,59.4,38.2,49.1,33.8,,0.02,,19.3,36.7,9.9,18.7,60.92,Rain
"Boise, ID",05/01/2018,64.1,38.3,51.9,35.4,,0,,17.8,31.1,9.9,7.4,52.09,Clear
"Boise, ID",05/02/2018,69.1,36.1,54.3,31.5,,0,,20.4,31.1,9.9,0.1,49.41,Clear
"Boise, ID",05/03/2018,74.1,42.3,59.1,40.9,,0,,12.3,,9.9,0.2,43.61,Clear
"Boise, ID",05/04/2018,81,47.8,66.2,,79.2,0,,8.6,,9.9,3.3,40.17,Clear
"Boise, ID",05/05/2018,79.8,54.9,67.7,,,0,,11,33.3,9.9,7.1,41.01,Clear
"Boise, ID",05/06/2018,82,52.6,68.2,,80.4,0,,18.1,37.8,9.9,0.1,45.31,Clear
"Boise, ID",05/07/2018,78.1,47.9,63.8,47.1,,0,,16.8,,9.9,0,46.14,Clear
"Boise, ID",05/08/2018,84,51.6,68.6,,81.3,0,,15,,9.9,0.2,41.27,Clear
"Boise, ID",05/09/2018,76,58.9,67.5,,,0,,17.7,36.7,9.9,20.2,49.31,Clear
"Boise, ID",05/10/2018,68.1,49.2,58.4,,,0,,24.9,35.6,9.9,13.3,56.91,Clear
"Boise, ID",05/11/2018,57.8,43.2,50.1,37.9,,0.18,,20.6,34.4,9.4,53,67.35,"Rain, Partially cloudy"
"Boise, ID",05/12/2018,64.4,45.1,54.2,42,,0,,16.5,,9.9,75.7,68.55,Overcast
"Boise, ID",05/13/2018,66.9,48.9,55.8,45.5,,0.24,,13.6,40.3,9.7,75.1,73.27,"Rain, Overcast"
"Boise, ID",05/14/2018,77.1,46.8,62,44.2,,0,,9.9,,9.9,1.4,55.72,Clear
"Boise, ID",05/15/2018,77.1,55.7,64.5,,,0.13,,16,29.8,9.9,34.4,52.91,"Rain, Partially cloudy"
"Boise, ID",05/16/2018,75.9,56.2,64,,,0.29,,19.3,36.6,9.6,61.8,60.44,"Rain, Partially cloudy"
"Boise, ID",05/17/2018,68.8,55.3,60.8,,,0,,14.4,,9.9,64.7,77.5,Partially cloudy
"Boise, ID",05/18/2018,75,55.3,63.5,,,0.01,,13.9,,9.9,55.6,63.36,"Rain, Partially cloudy"
"Boise, ID",05/19/2018,78.2,51.7,65,,,0,,8.9,,9.9,12.8,54.33,Clear
"Boise, ID",05/20/2018,71.1,57.6,63.3,,,0.11,,12.7,,9.7,85.4,66.2,"Rain, Overcast"
"Boise, ID",05/21/2018,77.2,53.9,66,,,0,,11.5,,9.9,29.7,65.31,Partially cloudy
"Boise, ID",05/22/2018,79.1,55.2,67.4,,,0,,20.1,32.2,9.8,1.4,57.56,Clear
"Boise, ID",05/23/2018,79.9,59.9,67.6,,,0.05,,20.4,,9.6,50.4,59.29,"Rain, Partially cloudy"
"Boise, ID",05/24/2018,84,56.7,70.8,,81.9,0.01,,16.4,,9.9,12.3,56.09,Rain
"Boise, ID",05/25/2018,86.8,60.3,70.7,,84.2,0,,27,40.3,9.8,12.5,52.09,Clear
"Boise, ID",05/26/2018,71.9,55.1,61.9,,,0.06,,19.6,29.8,9.9,45.9,70.57,"Rain, Partially cloudy"
"Boise, ID",05/27/2018,82.1,50.6,65.7,,80.7,0.18,,21.4,39.1,9.9,14.4,60.54,Rain
"Boise, ID",05/28/2018,83,57.8,68.3,,81,0,,14.6,26.4,9.9,16.4,65.06,Clear
"Boise, ID",05/29/2018,84.1,54.1,70.5,,81.3,0,,13.5,31.1,9.9,5.5,41.16,Clear
"Boise, ID",05/30/2018,78.8,52.3,64.6,,,0.02,,16.2,39.1,9.8,11.9,55.64,Rain
"Boise, ID",05/31/2018,67.4,53.9,60.1,,,0,,16.8,36.7,9.9,28.9,65.78,Partially cloudy
"Boise, ID",06/01/2018,69.2,45.2,58.1,43.7,,0,,13.3,31.1,9.9,9.8,46.85,Clear
"Boise, ID",06/02/2018,82.2,50.9,67.3,,79.9,0,,9.8,,9.9,0.1,35.48,Clear
"Boise, ID",06/03/2018,91.3,58.8,75.5,,87.1,0,,13.4,52.8,9.9,3.6,32.14,Clear
"Boise, ID",06/04/2018,87,59.2,74.1,,84.2,0,,20,47.2,9.9,5.3,39.1,Clear
"Boise, ID",06/05/2018,81,54,68.5,,79.3,0,,14.9,,9.9,0,37.23,Clear
"Boise, ID",06/06/2018,89.6,55.9,72.2,,85.6,0,,12.3,,9.9,0,38.46,Clear
"Boise, ID",06/07/2018,84.9,63.7,72,,82.4,0.08,,19.4,,9.9,14.8,45.52,Rain
"Boise, ID",06/08/2018,89,56.2,73.1,,85.4,0,,13.1,,9.9,10,49.01,Clear
"Boise, ID",06/09/2018,76.8,52.8,65.5,,,0.04,,29,43.6,9.7,41.1,48.56,"Rain, Partially cloudy"
"Boise, ID",06/10/2018,64,45,54,41,,0,,19.3,31.1,9.8,55.8,49.66,Partially cloudy
"Boise, ID",06/11/2018,70.1,53,61.2,,,0,,17.8,32.2,9.8,43.8,35.61,Partially cloudy
"Boise, ID",06/12/2018,83,46.6,65.2,42.3,80.3,0,,12,,9.9,0.1,28.42,Clear
"Boise, ID",06/13/2018,91.1,58.7,74.7,,87,0,,14.7,,9.9,0.1,26.22,Clear
"Boise, ID",06/14/2018,74.9,53.9,65.4,,,0,,18.1,32.2,9.9,6.9,35.36,Clear
"Boise, ID",06/15/2018,76,55.2,66.4,,,0,,10.2,,9.9,23.9,39.01,Clear
"Boise, ID",06/16/2018,77,53.8,66.5,,,0,,9.5,,9.9,12.9,40.57,Clear
"Boise, ID",06/17/2018,62.8,52.2,55.7,,,0.14,,15.9,,9.3,98,82.2,"Rain, Overcast"
"Boise, ID",06/18/2018,73.1,56,62.3,,,0.03,,12.3,,9.9,82.4,68.79,"Rain, Overcast"
"Boise, ID",06/19/2018,78.1,55.4,66.5,,,0,,9.9,,9.9,38.5,61.13,Partially cloudy
"Boise, ID",06/20/2018,86.1,57.6,73,,83.1,0,,12.9,33.3,9.9,16.6,48.25,Clear
"Boise, ID",06/21/2018,80.9,60.2,71.5,,80.2,0,,16.9,,9.9,16.9,54.34,Clear
"Boise, ID",06/22/2018,88.9,59.8,75.3,,85.5,0,,19,,9.9,2.5,45.36,Clear
"Boise, ID",06/23/2018,79.1,59.2,70.1,,,0,,20.4,34.4,9.9,0.5,39.99,Clear
"Boise, ID",06/24/2018,86.1,53.3,71.9,,83.3,0,,9.9,,9.9,0,41.89,Clear
"Boise, ID",06/25/2018,93.6,64.9,79.1,,89.7,0,,20.5,,9.9,0.1,33.49,Clear
"Boise, ID",06/26/2018,82.9,56.2,69.7,,80.2,0,,16.7,,9.5,0,31.65,Clear
"Boise, ID",06/27/2018,91.9,56.4,75.7,,87.9,0,,11,,9.9,0,27.39,Clear
"Boise, ID",06/28/2018,80.7,61.2,71.2,,79.3,0,,18.2,37.8,9.7,2.4,32.02,Clear
"Boise, ID",06/29/2018,78.1,55.3,67.1,,,0,,15.7,,9.9,3.5,39.76,Clear
"Boise, ID",06/30/2018,82.2,53.9,69.3,,79.9,0,,15.8,,9.9,0,39.04,Clear
"Boise, ID",01/01/2019,29.9,15.1,21.9,2.8,,0,,10.2,,9.9,9.2,61.29,Clear
"Boise, ID",01/02/2019,30.9,18,24.6,5.6,,0,,13.8,17.2,9.9,49,61.03,Partially cloudy
"Boise, ID",01/03/2019,38,19.1,27.1,12.1,,0,,12.7,17.2,9.9,9.8,66.28,Clear
"Boise, ID",01/04/2019,37.1,24.2,30.4,18,,0,,9.2,,9.9,0,66.55,Clear
"Boise, ID",01/05/2019,44.9,24.2,32.4,17.2,,0,,26,35.7,9.8,27.1,70.27,Partially cloudy
"Boise, ID",01/06/2019,46.1,37.2,41.4,28.7,,0,,19.5,31.1,9.9,84.3,57.49,Overcast
"Boise, ID",01/07/2019,39.9,28.9,34.5,19.8,,0.02,,13.7,31.1,9.9,26.2,66.99,"Rain, Partially cloudy"
"Boise, ID",01/08/2019,44.9,28.1,35.4,18.7,,0,,18.3,25.3,9.9,37.2,56.96,Partially cloudy
"Boise, ID",01/09/2019,50,36,43.6,30.7,,0,,18.1,28,9.9,77.1,59.07,Overcast
"Boise, ID",01/10/2019,52.1,34,41.7,26.7,,0.01,,12.6,,9.9,33.8,74.24,"Rain, Partially cloudy"
"Boise, ID",01/11/2019,47.9,28.1,36.6,19.8,,0,,16,18.3,9.9,0.1,73,Clear
"Boise, ID",01/12/2019,41,25.2,31.8,16.5,,0,,9.2,18.3,9.9,12,72.5,Clear
"Boise, ID",01/13/2019,37.1,21.8,27.8,14.5,,0,,9.1,,9.8,14.6,75.32,Clear
"Boise, ID",01/14/2019,35.1,19.9,26.4,10.6,,0,,11.4,12.8,9.9,5.9,74.54,Clear
"Boise, ID",01/15/2019,38.8,24.1,29.1,18.3,,0.09,,7,,7.3,44.9,83.38,"Rain, Partially cloudy"
"Boise, ID",01/16/2019,44.9,24.2,35.3,18.3,,0.1,,21.8,33.7,7.7,64.4,84.67,"Rain, Partially cloudy"
"Boise, ID",01/17/2019,51.2,41,46.1,34.1,,0,,21.8,31.1,9.9,60.5,63.8,Partially cloudy
"Boise, ID",01/18/2019,45,37.2,40.9,29,,0.01,,15.9,26.4,9.8,56.6,61.4,"Rain, Partially cloudy"
"Boise, ID",01/19/2019,44.1,35.6,40.4,26.7,,0.78,,16.1,25.3,8.8,85.8,94.22,"Rain, Overcast"
"Boise, ID",01/20/2019,54,37.1,43.6,33.9,,0.05,,18.1,27.4,6.7,69.6,81.3,"Rain, Partially cloudy"
"Boise, ID",01/21/2019,41,29.1,34.6,19.4,,0,,27.6,40.9,9.9,14.4,66.44,Clear
"Boise, ID",01/22/2019,38.1,23,30.9,16.9,,0,,10.2,,9.9,52.4,65.32,Partially cloudy
"Boise, ID",01/23/2019,43,30.4,35.9,23.1,,0.01,,12.7,11.4,9.3,81.5,76.68,"Rain, Overcast"
"Boise, ID",01/24/2019,47.1,29.9,36.2,24.3,,0,,13.8,,9.2,46.1,79.21,Partially cloudy
"Boise, ID",01/25/2019,46.1,29,35.5,23.9,,0,,12.7,21.9,9.9,4.9,76.19,Clear
"Boise, ID",01/26/2019,49.9,26.9,36.3,27.6,,0,,12.7,,9.7,0,73.41,Clear
"Boise, ID",01/27/2019,48.8,32,38.6,24.6,,0,,13.6,,9.7,0,71.26,Clear
"Boise, ID",01/28/2019,45,25.1,33.4,20.5,,0,,14.8,20.7,8,0.1,69.87,Clear
"Boise, ID",01/29/2019,43,24.2,31.6,15.3,,0,,10.2,,9.9,0.2,61.59,Clear
"Boise, ID",01/30/2019,43.1,24.1,31.6,18,,0,,10.3,,9.9,0.4,61.96,Clear
"Boise, ID",01/31/2019,46.1,26.9,34.5,17.9,,0,,11.3,11.4,9.9,0.1,63.6,Clear
"Boise, ID",02/01/2019,55,27,37.3,21.5,,0,,15.9,24.2,9.9,5.2,66.76,Clear
"Boise, ID",02/02/2019,49.9,37.1,41.7,31.7,,0.46,,13.8,21.9,6.9,90.4,84.98,"Rain, Overcast"
"Boise, ID",02/03/2019,48.9,39.8,43.6,35.7,,0.35,,17.2,27.7,9.4,85.2,75.74,"Rain, Overcast"
"Boise, ID",02/04/2019,46.1,35.1,40.9,28.5,,0.08,,19.6,33.8,9.3,56.1,73.54,"Rain, Partially cloudy"
"Boise, ID",02/05/2019,37.1,28.2,32.5,20.9,,0.08,,13.8,16.1,9.3,51.2,73.28,"Rain, Partially cloudy"
"Boise, ID",02/06/2019,32,20.1,27.1,7.4,,0,,19.6,29.8,9.4,59.2,63.92,Partially cloudy
"Boise, ID",02/07/2019,30.8,14,22.3,6.2,,0,,10.3,,9.9,0,57.1,Clear
"Boise, ID",02/08/2019,34.1,19.1,25.9,6.3,,0.01,,17.1,23.9,9.4,46.9,63.86,"Rain, Partially cloudy"
"Boise, ID",02/09/2019,36,29.9,33.4,16.5,,0.02,,25.1,38.9,8.5,82.2,70.43,"Rain, Overcast"
"Boise, ID",02/10/2019,37.9,28.1,30.9,20.4,,0.07,,18.3,25.3,9.2,71.3,65.34,"Rain, Partially cloudy"
