Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Boise, ID",01/19/2016,45.9,37.6,40.7,26.9,,0.1,,25.1,39.1,9.8,79.2,74.47,"Rain, Overcast"
"Boise, ID",01/23/2016,48.8,37.9,42.3,30.4,,0.01,,19.3,34.4,9.9,86,77.66,"Rain, Overcast"
"Boise, ID",01/29/2016,46.1,32.1,37.8,23.9,,0.18,,21.3,31.1,6.6,85.1,92.55,"Rain, Overcast"
"Boise, ID",01/14/2016,39.8,22.8,32.8,21.3,,0.14,,13.1,33.6,7.6,51.2,81.13,"Rain, Partially cloudy"
"Boise, ID",01/15/2016,36,29.9,32.5,24.2,,0.03,,8.8,33.5,7.5,73,90.9,"Rain, Partially cloudy"
"Boise, ID",01/16/2016,38.1,29.1,33.6,25.1,,0.04,,11.2,33.8,8.8,70.7,88.68,"Rain, Partially cloudy"
"Boise, ID",01/17/2016,44.4,26.1,35.9,22,,0.02,,17.9,31.1,6.5,57.6,81.72,"Rain, Partially cloudy"
"Boise, ID",01/18/2016,46.2,33.9,40.3,26.7,,0.07,,17.1,34.8,9.9,36.8,81.22,"Rain, Partially cloudy"
"Boise, ID",01/01/2017,19.1,2,13.2,1.4,,0.02,,8.1,32.8,6.8,71.3,83.88,"Rain, Partially cloudy"
"Boise, ID",01/04/2017,25.1,20,23.3,13.3,,0.47,,6.9,30.7,2.1,68,91.05,"Rain, Partially cloudy"
"Boise, ID",01/05/2017,21,-4,10.3,-16.4,,0.01,,11.4,32.1,8.7,47.6,78.17,"Rain, Partially cloudy"
"Boise, ID",01/07/2017,20,-7.1,8,-21.5,,0.15,,9.2,31.8,7.9,60.3,80.95,"Rain, Partially cloudy"
"Boise, ID",01/09/2017,43.1,33.2,38.1,26.3,,0.11,,13.9,34.4,9.4,61.7,78.49,"Rain, Partially cloudy"
"Boise, ID",01/11/2017,40.9,24.1,34.8,16.1,,0.03,,21.9,30.1,9.8,43.5,78.24,"Rain, Partially cloudy"
"Boise, ID",01/18/2017,37.1,8.9,22.5,1.3,,0.44,,19.6,28.9,4.1,73.2,85.6,"Rain, Partially cloudy"
"Boise, ID",01/02/2017,23,14,16.9,6.3,,0.03,,8.1,32.4,5,82.8,84.86,"Rain, Overcast"
"Boise, ID",01/03/2017,24.2,17.1,20.3,9.9,,0.12,,5.8,31.4,3.3,90.8,87.23,"Rain, Overcast"
"Boise, ID",01/08/2017,43.1,14,28.3,8.7,,0.32,,23,31.1,7.3,86.3,83.96,"Rain, Overcast"
"Boise, ID",01/10/2017,38.9,32,34.8,24.2,,1.08,,18.1,11.4,6.1,80,96.12,"Rain, Overcast"
"Boise, ID",01/19/2017,38.1,35,36.7,27.9,,0.19,,16,20.8,9.8,75.8,84.16,"Rain, Overcast"
"Boise, ID",01/21/2017,39.8,32,35.5,25.1,,0.12,,12.8,18.3,8.4,79.8,85.2,"Rain, Overcast"
"Boise, ID",11/01/2016,56.1,44.6,49.1,39.2,,0.01,,10.9,28.6,9.9,78.2,71.67,"Rain, Overcast"
"Boise, ID",11/15/2016,56.8,47,51.1,41.6,,0.08,,22,28.5,8.9,80.7,76.97,"Rain, Overcast"
"Boise, ID",12/04/2016,44.1,29.2,39.1,19.5,,0.14,,17.8,29.3,9.5,88.6,71.11,"Rain, Overcast"
"Boise, ID",12/06/2016,26.1,13.9,23.2,12.3,,0.01,,15.7,30,8.2,75.4,75.39,"Rain, Overcast"
"Boise, ID",12/09/2016,30.9,25.2,28.5,18.2,,0.26,,8.7,32,5.7,92.8,91.51,"Rain, Overcast"
"Boise, ID",12/14/2016,35.7,25.1,29.8,19,,0.26,,17.9,35.7,5.5,79.7,87.52,"Rain, Overcast"
"Boise, ID",12/15/2016,39.5,32.1,33.6,25.9,,0.07,,9.7,36.3,5.3,82.7,93.87,"Rain, Overcast"
"Boise, ID",12/20/2016,25,15.2,21.7,7.8,,0.03,,11.2,34.1,3.4,91.6,89.77,"Rain, Overcast"
"Boise, ID",12/23/2016,30.5,9.2,19.3,-3.5,,0.2,,9.7,33,4.9,76.8,88.99,"Rain, Overcast"
"Boise, ID",12/24/2016,30.9,21.9,27,12.1,,0.32,,19.7,32.5,4.4,93.8,85.42,"Rain, Overcast"
"Boise, ID",12/27/2016,33.1,15.8,23,6.3,,0.03,,18.1,31.8,8,79.1,80.57,"Rain, Overcast"
"Boise, ID",12/08/2016,28.9,17,22.6,4.6,,0.13,,13.9,32.2,6.7,59.3,78.89,"Rain, Partially cloudy"
"Boise, ID",12/10/2016,35.7,29.9,32.4,25,,0.25,,6.6,32.9,1.2,42.5,98.09,"Rain, Partially cloudy"
"Boise, ID",12/16/2016,30.9,11.2,23.5,-5,,0.18,,21.8,36.7,6.4,66.9,82.51,"Rain, Partially cloudy"
"Boise, ID",11/14/2017,50,38,43.5,31,,0.21,,12.7,34.4,9.4,24.4,68.52,Rain
"Boise, ID",11/20/2017,48.7,38.9,45.8,31.8,,0.1,,18.3,28.8,9.8,93.1,69.66,"Rain, Overcast"
"Boise, ID",11/21/2017,56.9,43,51,40.8,,0.06,,12.6,29.2,9.9,80.4,82.33,"Rain, Overcast"
"Boise, ID",11/03/2017,53.8,38.1,44.6,32.3,,0.24,,14.9,13.9,9.1,73,78.15,"Rain, Partially cloudy"
"Boise, ID",11/04/2017,43.1,35.1,38.8,30.1,,0.12,,9.1,12.8,9.8,71.2,74.21,"Rain, Partially cloudy"
"Boise, ID",11/05/2017,44.1,31.9,38,24.5,,0.08,,20.4,30,9.5,61.4,76.52,"Rain, Partially cloudy"
"Boise, ID",11/06/2017,43.1,29,37.2,22.9,,0.03,,14.8,11.4,9.9,51.5,74.21,"Rain, Partially cloudy"
"Boise, ID",11/09/2017,61,39.9,46.6,33.5,,0.05,,32,43.8,9.5,68.1,59.02,"Rain, Partially cloudy"
"Boise, ID",11/10/2017,53,37.1,43.5,30.5,,0.25,,13.8,13.9,9.2,71.7,83.52,"Rain, Partially cloudy"
"Boise, ID",11/11/2017,53.1,37.1,44.4,33.6,,0.02,,12.7,19.5,9.9,55.6,75.45,"Rain, Partially cloudy"
"Boise, ID",11/15/2017,48.9,36,43.3,28.6,,0.14,,20.6,29.7,9.6,56.4,67.15,"Rain, Partially cloudy"
"Boise, ID",11/16/2017,53,42.2,47.7,37.9,,0.08,,18.3,27.7,9.9,69.6,69.07,"Rain, Partially cloudy"
"Boise, ID",11/22/2017,63,48.9,54.8,48.1,,0.02,,12.7,30.4,8.9,35,83.12,"Rain, Partially cloudy"
"Boise, ID",11/23/2017,65,46.1,54.9,45,,0.02,,13.7,31.1,8.2,43.5,71.97,"Rain, Partially cloudy"
"Boise, ID",12/03/2017,41,34.1,36.3,25.7,,0.34,,23,35.7,6.6,81.6,81.34,"Rain, Overcast"
"Boise, ID",12/15/2017,28.2,26.1,26.9,15,,0.05,,12.8,13.9,7.8,96.2,84.83,"Rain, Overcast"
"Boise, ID",12/25/2017,26.9,20.8,22.9,14.4,,0.11,,8,16.7,5.6,87.1,89.66,"Rain, Overcast"
"Boise, ID",12/20/2017,46.1,28.1,33.9,16.7,,0.12,,26.2,41.1,9.3,48.9,74.33,"Rain, Partially cloudy"
"Boise, ID",12/22/2017,38,28.1,32.1,21.8,,0.17,,8,15.3,7.4,74.6,73.39,"Rain, Partially cloudy"
"Boise, ID",12/23/2017,32,11,27.2,1.5,,0.13,,16,12.8,7.1,44.5,83.04,"Rain, Partially cloudy"
"Boise, ID",12/24/2017,21.9,10,17.5,-0.8,,0.14,,9.2,15,7.1,46.1,77.62,"Rain, Partially cloudy"
"Boise, ID",01/02/2013,23,12.5,18.5,4.8,,0.01,,11.4,26.5,8.2,64,74.05,"Rain, Partially cloudy"
"Boise, ID",01/07/2013,25.5,12.6,20.5,3.4,,0.22,,16.9,28.7,2.9,60.2,83.25,"Rain, Partially cloudy"
"Boise, ID",01/11/2013,28.5,8.6,23.2,1.2,,0.01,,18.8,32.1,8.6,59.9,75.01,"Rain, Partially cloudy"
"Boise, ID",01/29/2013,38.2,30.3,33.4,22.8,,0.11,,15.7,60.4,7.9,70.2,86.78,"Rain, Partially cloudy"
"Boise, ID",01/10/2013,33.1,26.1,29.3,13.9,,0.18,,23.8,33.3,5.1,95.1,81.14,"Rain, Overcast"
"Boise, ID",01/14/2013,18,7.9,14.2,-3.5,,0.01,,15.7,28.1,8.3,99.6,75.02,"Rain, Overcast"
"Boise, ID",01/24/2013,31.8,19,25.5,12.2,,0.16,,5.6,38.4,1.3,100,88.69,"Rain, Overcast"
"Boise, ID",01/25/2013,35.6,28.9,31.7,25.4,,0.06,,9.8,41.2,1.2,100,92.09,"Rain, Overcast"
"Boise, ID",01/26/2013,38.4,32,33.5,25.6,,0.12,,11.1,53.7,1.3,77.6,97.97,"Rain, Overcast"
"Boise, ID",01/28/2013,33.1,20.8,28.6,11.8,,0.24,,7.8,62.1,4.4,83.9,90.55,"Rain, Overcast"
"Boise, ID",11/15/2013,44.2,28.5,37.6,23.1,,0.01,,13.4,29.4,9.8,21.6,69.21,Rain
"Boise, ID",11/06/2013,46,35.9,40.3,33.3,,0.01,,7.5,30.6,5,87.4,91.84,"Rain, Overcast"
"Boise, ID",11/07/2013,59,39.8,49.1,39.3,,0.03,,18.2,30,8.6,79.7,77.04,"Rain, Overcast"
"Boise, ID",11/16/2013,42.5,32.5,37.2,27,,0.41,,15.3,29.5,8.6,81.5,81.41,"Rain, Overcast"
"Boise, ID",11/19/2013,50.1,38,43.8,33.9,,0.42,,13.8,27.4,8.8,94.6,87.42,"Rain, Overcast"
"Boise, ID",11/02/2013,56.8,40.1,47.1,34.7,,0.02,,19.5,33.2,9.8,37.8,69.22,"Rain, Partially cloudy"
"Boise, ID",11/03/2013,44.9,32.3,37.3,26.2,,0.01,,14.5,32.2,9.6,59.8,68.49,"Rain, Partially cloudy"
"Boise, ID",11/05/2013,42.3,25,34.8,18.4,,0.17,,13.5,31.8,9.8,67.7,72.9,"Rain, Partially cloudy"
"Boise, ID",12/01/2013,52.1,37.8,44.2,33.9,,0.17,,12.6,32.1,8.7,89.6,81.59,"Rain, Overcast"
"Boise, ID",12/02/2013,53.1,28.3,44.3,19.7,,0.06,,25,33.3,9.4,78.2,64.81,"Rain, Overcast"
"Boise, ID",12/23/2013,41.7,33,36,28.7,,0.05,,15.9,32.2,5.6,91.8,90.91,"Rain, Overcast"
"Boise, ID",12/04/2013,22,16.1,19.8,7.3,,0.01,,11.2,32.4,8.9,74.8,75.5,"Rain, Partially cloudy"
"Boise, ID",12/07/2013,23.9,3.2,16.6,-11.3,,0.13,,15,30.2,6,49.1,80.47,"Rain, Partially cloudy"
"Boise, ID",12/20/2013,30.7,11.7,21.3,4,,0.17,,9.1,32.1,7.4,44.1,79.1,"Rain, Partially cloudy"
"Boise, ID",01/18/2012,38.2,32.1,35.5,21.6,,0.8,,19.4,42.5,5.8,76.5,72.9,"Rain, Overcast"
"Boise, ID",01/19/2012,41.1,35.9,39.1,29.8,,0.79,,16.9,39.2,7.3,99.3,84.74,"Rain, Overcast"
"Boise, ID",01/20/2012,47.8,37.1,42.9,33.6,,0.38,,19.2,36.7,9.2,95,81.2,"Rain, Overcast"
"Boise, ID",01/21/2012,48.8,35.9,44.6,29.2,,0.03,,25.7,34.4,9.9,88.8,68.38,"Rain, Overcast"
"Boise, ID",01/23/2012,38.8,30.9,35.4,27.7,,0.16,,13.6,35.7,7.2,79.6,87.45,"Rain, Overcast"
"Boise, ID",01/22/2012,39.9,28.4,34.7,20.6,,0.04,,17.9,34.3,9.6,59,69.28,"Rain, Partially cloudy"
"Boise, ID",01/24/2012,38.8,26.8,33.3,16.8,,0.05,,18.1,32.8,9.4,46.2,73.43,"Rain, Partially cloudy"
"Boise, ID",01/25/2012,53.3,37.1,44,27.8,,0.02,,16.9,30.8,9.9,58.7,69.89,"Rain, Partially cloudy"
"Boise, ID",01/26/2012,50,33.2,42,23.6,,0.31,,17.3,30.6,9.3,58.1,73.88,"Rain, Partially cloudy"
"Boise, ID",11/13/2012,45.9,35.9,39.2,31.6,,0.04,,6.9,29.5,8,85.5,84.83,"Rain, Overcast"
"Boise, ID",11/16/2012,55.2,39.7,46.8,35,,0.03,,14.2,31.4,9.9,81.5,66.38,"Rain, Overcast"
"Boise, ID",11/24/2012,43.8,34.8,39.3,31.5,,0.14,,7.8,32.5,8.3,87.9,80.06,"Rain, Overcast"
"Boise, ID",11/30/2012,57.7,47,54.3,41.4,,0.02,,21.7,34.4,9.9,87.2,56.95,"Rain, Overcast"
"Boise, ID",11/01/2012,64.1,46.8,55.7,43.6,,0.04,,15.2,29,9.7,55.2,54.9,"Rain, Partially cloudy"
"Boise, ID",11/17/2012,57.3,43.9,51.6,37.6,,0.02,,19.1,32.2,9.9,64.2,60.58,"Rain, Partially cloudy"
"Boise, ID",11/18/2012,53.6,38.9,44.8,35.1,,0.06,,15.9,31.1,9.8,36.3,62.23,"Rain, Partially cloudy"
"Boise, ID",11/19/2012,57,42.2,50.8,36.8,,0.01,,21.4,34.8,9.9,65.7,57.27,"Rain, Partially cloudy"
"Boise, ID",11/21/2012,57.6,33.1,48.4,28.8,,0.03,,19,33.3,9.7,55.7,55.34,"Rain, Partially cloudy"
"Boise, ID",11/25/2012,46.9,30,39.3,26.3,,0.17,,12.6,34.8,6.8,44.3,80.04,"Rain, Partially cloudy"
"Boise, ID",12/01/2012,57.7,48.5,52.8,42.6,,0.02,,19.1,30,9.9,78.6,60.41,"Rain, Overcast"
"Boise, ID",12/02/2012,62,38,51.9,32.1,,0.05,,23.4,38,9.9,79,51.31,"Rain, Overcast"
"Boise, ID",12/04/2012,54.8,43,49.2,34.4,,0.22,,21.7,30,9.9,93,67.91,"Rain, Overcast"
"Boise, ID",12/12/2012,43.8,35.9,39.9,33.5,,0.22,,12.4,38.9,9.3,84.7,81.69,"Rain, Overcast"
"Boise, ID",12/16/2012,42,33,35.8,23.1,,0.07,,22.7,31.1,8.9,98.4,82.04,"Rain, Overcast"
"Boise, ID",12/23/2012,40.9,32,36.8,24.7,,0.06,,23.6,33.3,9.2,77.5,75.88,"Rain, Overcast"
"Boise, ID",12/26/2012,30.9,29,29.9,18.4,,0.02,,13.6,38.9,6.2,98.8,86.3,"Rain, Overcast"
"Boise, ID",12/30/2012,25.1,14,21.3,9.5,,0.01,,6.9,37.9,5.9,81.5,87.02,"Rain, Overcast"
"Boise, ID",12/05/2012,57.7,37.1,49.7,40,,0.24,,16.9,31.7,9.7,63.4,75.44,"Rain, Partially cloudy"
"Boise, ID",12/08/2012,42.2,30.9,34,22.7,,0.06,,15.9,41.4,8.8,69.7,79.88,"Rain, Partially cloudy"
"Boise, ID",12/09/2012,35.9,26.1,32.3,22.4,,0.01,,8.1,40.7,9.8,67.6,76.43,"Rain, Partially cloudy"
"Boise, ID",12/10/2012,43.8,32.1,36.1,26.2,,0.02,,8,40.2,9,70.2,82.72,"Rain, Partially cloudy"
"Boise, ID",12/17/2012,47.9,27.2,42,22.4,,0.01,,25.8,36.9,9.9,45.3,55.25,"Rain, Partially cloudy"
"Boise, ID",12/22/2012,48.6,33.8,42.4,28,,0.01,,22.9,33.3,9.9,66.6,45.36,"Rain, Partially cloudy"
"Boise, ID",12/24/2012,39.8,26.8,34.8,25.8,,0.01,,15.1,38.6,9.9,64.9,70.49,"Rain, Partially cloudy"
"Boise, ID",12/25/2012,37,23.9,29.8,14.3,,0.02,,25,38,8.1,58.9,69.12,"Rain, Partially cloudy"
"Boise, ID",01/10/2011,29.9,20.1,25.6,12.3,,0.02,,7.8,32.1,9.3,84.8,75.6,"Rain, Overcast"
"Boise, ID",01/13/2011,39.7,30.5,35.6,23,,0.22,,11.2,32.6,7.7,89.1,87.19,"Rain, Overcast"
"Boise, ID",01/14/2011,47,35.8,40.9,31.3,,0.02,,8.6,33.2,8.9,90,85.08,"Rain, Overcast"
"Boise, ID",01/16/2011,46.6,40.7,43.7,34.5,,0.77,,10.8,34,7.5,98.9,90.65,"Rain, Overcast"
"Boise, ID",01/21/2011,40.7,29.8,33.9,26.3,,0.07,,6.7,36.5,7.4,95.5,80.54,"Rain, Overcast"
"Boise, ID",01/15/2011,44.1,32,36.7,26.8,,0.09,,9,33.2,3.2,32.5,91.1,"Rain, Partially cloudy"
"Boise, ID",01/18/2011,44,31.8,37.5,27.7,,0.11,,6.8,34.8,8.3,47.4,81.01,"Rain, Partially cloudy"
"Boise, ID",01/24/2011,40.9,28.1,34.2,22.2,,0.03,,13.4,37.2,7.2,67.9,82.61,"Rain, Partially cloudy"
"Boise, ID",11/17/2011,53.1,39.8,46.5,35,,0.06,,19.3,35.3,9.5,96.1,67.05,"Rain, Overcast"
"Boise, ID",11/04/2011,37.1,32.5,35.2,25.7,,0.11,,13.8,36.7,7.3,75,81.34,"Rain, Partially cloudy"
"Boise, ID",11/12/2011,49.8,33.2,40.4,27,,0.06,,25.5,38,9.1,67.7,63.46,"Rain, Partially cloudy"
"Boise, ID",11/18/2011,43.5,33,36.1,26.1,,0.02,,19.1,33.5,9.1,74.3,80.68,"Rain, Partially cloudy"
"Boise, ID",11/22/2011,51,41.1,47.2,31.8,,0.03,,20.5,33.3,9.9,73.9,54.32,"Rain, Partially cloudy"
"Boise, ID",12/27/2011,47.5,26.2,36.4,21.3,,0.02,,11.1,38.5,8.6,66.9,65.95,"Rain, Partially cloudy"
"Boise, ID",12/29/2011,53,43.8,48.1,37,,0.05,,17.9,40,9.9,60.9,64.42,"Rain, Partially cloudy"
"Boise, ID",12/28/2011,52.5,40.9,45,32.8,,0.22,,18.6,38.9,9.6,99.5,77.59,"Rain, Overcast"
"Boise, ID",01/21/2010,50.1,35,42.4,29.3,,0.01,,18.1,34.4,9.9,24.5,61.56,Rain
"Boise, ID",01/01/2010,43,34.9,39.1,25,,0.45,,21.9,48.3,9,95.5,80.35,"Rain, Overcast"
"Boise, ID",01/05/2010,35.8,32,33.3,27.4,,0.06,,6.8,43.7,2.6,99.2,89.49,"Rain, Overcast"
"Boise, ID",01/13/2010,44.7,34.1,39.3,29.2,,0.13,,15,35.7,8.6,75.9,83.4,"Rain, Overcast"
"Boise, ID",01/22/2010,38.9,33.2,36.2,27.4,,0.12,,12.7,35.9,6.7,91.2,85.84,"Rain, Overcast"
"Boise, ID",01/23/2010,39.9,34,36.7,28.9,,0.01,,9.3,36.1,8.5,99.2,80.99,"Rain, Overcast"
"Boise, ID",01/26/2010,46,35.8,39.7,27.8,,0.2,,16.1,34.9,9,96.8,83.85,"Rain, Overcast"
"Boise, ID",01/30/2010,37.1,30,33.5,26.9,,0.06,,7.1,35.1,7.5,76.1,78.67,"Rain, Overcast"
"Boise, ID",01/31/2010,38,32,33.9,29.1,,0.18,,7.8,33.7,2.3,95.5,90.98,"Rain, Overcast"
"Boise, ID",01/12/2010,48.7,38,43,31.4,,0.02,,28.9,36.9,9.9,69,64.63,"Rain, Partially cloudy"
"Boise, ID",01/16/2010,43.8,35,38.8,28.4,,0.02,,17,33.8,9.9,54.1,69.75,"Rain, Partially cloudy"
"Boise, ID",01/17/2010,47.7,32.1,39.2,27.4,,0.01,,21.7,34.4,9.5,54.7,71.05,"Rain, Partially cloudy"
"Boise, ID",01/19/2010,52,39.7,44.5,32.8,,0.12,,20.7,34.4,9.7,37.1,58.9,"Rain, Partially cloudy"
"Boise, ID",01/20/2010,50,37.1,42.9,27.8,,0.11,,29.9,49.4,9.9,46.3,58.9,"Rain, Partially cloudy"
"Boise, ID",11/07/2010,62.1,41.1,52.1,35.8,,0.47,,17,31.8,8.4,76.1,69.03,"Rain, Overcast"
"Boise, ID",11/10/2010,42.2,35,38.5,30.7,,0.05,,14.7,36.2,8.8,84.9,83.45,"Rain, Overcast"
"Boise, ID",11/14/2010,44,38,40.7,34.4,,0.04,,9.9,42.9,8.5,97.8,85.31,"Rain, Overcast"
"Boise, ID",11/19/2010,38.8,34.9,37,30.9,,0.01,,5.7,32.6,8,90.5,80.22,"Rain, Overcast"
"Boise, ID",11/20/2010,38.1,30.9,34.7,25,,0.13,,10.1,33.2,6.1,83.9,88.01,"Rain, Overcast"
"Boise, ID",11/22/2010,37.2,30.9,34,20.5,,0.04,,23.8,35.6,8.8,87.7,73.96,"Rain, Overcast"
"Boise, ID",11/27/2010,36.9,26.9,30.5,15.9,,0.1,,16,31.8,5.7,88.5,81.69,"Rain, Overcast"
"Boise, ID",11/09/2010,47.1,28.1,38,23.1,,0.04,,23,35.6,9.9,42.6,65.79,"Rain, Partially cloudy"
"Boise, ID",11/16/2010,53.7,36.9,47.4,32.7,,0.01,,25,56.4,9.9,53.1,54.67,"Rain, Partially cloudy"
"Boise, ID",11/18/2010,57,38,49.2,31.4,,0.01,,21,30,9.9,54.9,41.77,"Rain, Partially cloudy"
"Boise, ID",11/21/2010,32.1,30,31.4,21.6,,0.11,,12.3,35.2,5.7,72.3,83.29,"Rain, Partially cloudy"
"Boise, ID",11/23/2010,39,16.2,25.8,6.9,,0.32,,18.4,34.4,9.5,60.4,61.58,"Rain, Partially cloudy"
"Boise, ID",11/28/2010,34.3,25,28.2,15.1,,0.04,,19.7,30,8.6,37.2,78.31,"Rain, Partially cloudy"
"Boise, ID",12/01/2010,34.9,29.8,32.5,21.5,,0.4,,11.3,31.6,2.7,91.3,91.24,"Rain, Overcast"
"Boise, ID",12/02/2010,35.7,30.5,33.3,26,,0.16,,5.7,31.5,2.1,95,92.52,"Rain, Overcast"
"Boise, ID",12/04/2010,33.8,30.4,32.3,21.3,,0.06,,14,33.1,5.3,91.7,86.13,"Rain, Overcast"
"Boise, ID",12/18/2010,40.8,28.5,34.8,17.2,,0.09,,20.3,31.1,8.8,78.4,77.47,"Rain, Overcast"
"Boise, ID",12/28/2010,40.7,34.1,37.6,25.2,,0.45,,21.1,42.5,7.8,98.6,84.02,"Rain, Overcast"
"Boise, ID",12/03/2010,33.1,26.7,30.8,20.4,,0.04,,11.3,32.7,2.1,61.7,94.29,"Rain, Partially cloudy"
"Boise, ID",12/06/2010,41,26.8,35.5,23.7,,0.25,,9.6,32.1,6.3,57.4,89.98,"Rain, Partially cloudy"
"Boise, ID",12/08/2010,42,32,37.4,24.9,,0.01,,21.1,32.2,8.9,66.4,80.4,"Rain, Partially cloudy"
"Boise, ID",12/09/2010,43.5,29.7,35.9,26.5,,0.01,,16.9,32.1,5,55.5,85.51,"Rain, Partially cloudy"
"Boise, ID",12/10/2010,42.9,31.9,38.5,27.9,,0.05,,19.5,32.2,8.3,70.2,80.33,"Rain, Partially cloudy"
"Boise, ID",12/11/2010,40.8,31.7,36.7,27.3,,0.15,,13.1,33.8,8.7,64.8,84.31,"Rain, Partially cloudy"
"Boise, ID",12/13/2010,49.4,33.1,40.7,26.9,,0.02,,15.4,36.2,4.3,59.6,88.01,"Rain, Partially cloudy"
"Boise, ID",12/14/2010,48.7,37.1,43.2,34.4,,0.29,,16.2,36.9,9.1,39.3,74.29,"Rain, Partially cloudy"
"Boise, ID",12/19/2010,40.4,33,35.7,24.6,,0.58,,15.3,34.4,6.8,71.1,88.4,"Rain, Partially cloudy"
"Boise, ID",12/26/2010,47.1,34,39.7,27.2,,0.13,,14,32.2,9.6,64.8,72.59,"Rain, Partially cloudy"
"Boise, ID",12/29/2010,42.1,26.1,35.4,16.2,,0.47,,24,38,8.4,61.1,73.07,"Rain, Partially cloudy"
"Boise, ID",01/01/2009,46.2,33.1,41.1,29.8,,0.09,,13.7,45.3,9.6,99.6,72.4,"Rain, Overcast"
"Boise, ID",01/05/2009,29,21.8,25.7,6.8,,0.11,,20.8,30,4.1,83.8,80.05,"Rain, Overcast"
"Boise, ID",01/06/2009,45.6,24.2,32.2,19.3,,0.3,,11.2,30,5.7,94.3,85.71,"Rain, Overcast"
"Boise, ID",01/22/2009,33.1,28.1,30.4,24.4,,0.06,,5.8,32.1,2.9,98.8,81.7,"Rain, Overcast"
"Boise, ID",01/23/2009,35,29.1,32.5,24.1,,0.03,,9.1,32.8,2.2,100,86.97,"Rain, Overcast"
"Boise, ID",01/24/2009,38,33.1,35.1,27.8,,0.11,,5.7,30.6,1.9,95.9,89.94,"Rain, Overcast"
"Boise, ID",11/12/2009,43.1,35,39.3,28.6,,0.23,,14.8,30.2,9,78.1,71.32,"Rain, Overcast"
"Boise, ID",11/13/2009,41.1,30.8,36.2,28.4,,0.05,,9,29.6,9.1,79,71.62,"Rain, Overcast"
"Boise, ID",11/22/2009,44,34.9,38.7,25.3,,0.09,,26.3,40.3,9.2,78.1,57.13,"Rain, Overcast"
"Boise, ID",11/06/2009,57.8,43.8,50.2,38.5,,0.08,,17,31.5,9.7,69.8,58.1,"Rain, Partially cloudy"
"Boise, ID",11/11/2009,51.1,43,46.1,39.9,,0.11,,11.3,30.7,8.7,66.5,68.53,"Rain, Partially cloudy"
"Boise, ID",11/14/2009,38.1,26.8,32.1,19.9,,0.03,,19.6,32.1,9.5,28.7,71.29,"Rain, Partially cloudy"
"Boise, ID",11/18/2009,47.7,31.9,42,24.8,,0.01,,15,35.7,9.9,37.6,60.64,"Rain, Partially cloudy"
"Boise, ID",12/12/2009,24,16.9,19.8,8.7,,0.09,,6.8,33.7,2.9,89.1,83.17,"Rain, Overcast"
"Boise, ID",12/15/2009,38.8,34.9,37.1,26.5,,0.82,,19.6,33.4,6.9,100,80.86,"Rain, Overcast"
"Boise, ID",12/16/2009,43.8,35.8,40,29.3,,0.19,,14.9,32.9,9.1,89.8,83.71,"Rain, Overcast"
"Boise, ID",12/07/2009,21.8,2.2,14.2,-4.6,,0.09,,8,29.6,4.6,70,79.63,"Rain, Partially cloudy"
"Boise, ID",12/13/2009,30.7,20,24.9,12.3,,0.04,,6.8,34.2,1.9,68.9,88.26,"Rain, Partially cloudy"
"Boise, ID",12/18/2009,43.8,32.1,36,26.7,,0.01,,9,32.1,5.1,58.7,87.06,"Rain, Partially cloudy"
"Boise, ID",12/19/2009,37.1,29.1,33.1,23.9,,0.01,,10,33.6,5.1,63.3,87.44,"Rain, Partially cloudy"
"Boise, ID",12/20/2009,42.8,29.9,35.3,26,,0.01,,12.4,30.9,6.5,43.1,85.19,"Rain, Partially cloudy"
"Boise, ID",12/22/2009,35.9,26.9,31.3,16.7,,0.15,,19.5,31.4,6.5,58.7,83.91,"Rain, Partially cloudy"
"Boise, ID",12/30/2009,34.9,29.8,31.5,20.1,,0.18,,14.8,31.2,4.4,74.7,85.48,"Rain, Partially cloudy"
"Boise, ID",12/31/2009,37.1,30.5,33.8,21,,0.12,,20.5,30,7.4,61.7,74.76,"Rain, Partially cloudy"
